x,y,value,rgb_distance
42.8828829,-1.27659574,7.84713375796e-06,16
43.5135135,-1.27659574,7.84713375796e-06,10
44.1441441,-1.27659574,7.89808917197e-06,15
44.7747748,-1.27659574,7.89808917197e-06,16
45.4054054,-1.27659574,7.79617834395e-06,19.0263
46.036036,-1.27659574,7.84713375796e-06,13.0384
46.6666667,-1.27659574,7.84713375796e-06,15
47.2972973,-1.27659574,7.84713375796e-06,13.0384
47.9279279,-1.27659574,7.84713375796e-06,13.15295
48.5585586,-1.27659574,7.84713375796e-06,16
49.1891892,-1.27659574,,79.12648
49.8198198,-1.27659574,,78.72103
50.4504505,-1.27659574,,35.81899
51.0810811,-1.27659574,3.36305732484e-06,28.17801
51.7117117,-1.27659574,3.36305732484e-06,27.89265
52.3423423,-1.27659574,,41.04875
52.972973,-1.27659574,,38.67816
53.6036036,-1.27659574,3.46496815287e-06,16.61325
54.2342342,-1.27659574,3.97452229299e-06,13.92839
54.8648649,-1.27659574,3.2101910828e-06,33.52611
55.4954955,-1.27659574,,53.16014
56.1261261,-1.27659574,,59.69925
56.7567568,-1.27659574,,84
57.3873874,-1.27659574,,70.88723
58.018018,-1.27659574,7.13375796178e-07,30.01666
58.6486486,-1.27659574,3.05732484076e-07,1.414214
59.2792793,-1.27659574,0,14.28286
59.9099099,-1.27659574,0,9.69536
60.5405405,-1.27659574,0,4.582576
61.1711712,-1.27659574,0,1
61.8018018,-1.27659574,0,1
62.4324324,-1.27659574,0,1
63.0630631,-1.27659574,0,1
63.6936937,-1.27659574,0,1
64.3243243,-1.27659574,0,1
64.954955,-1.27659574,0,1
65.5855856,-1.27659574,0,1
66.2162162,-1.27659574,0,1
66.8468468,-1.27659574,0,1
67.4774775,-1.27659574,0,1
68.1081081,-1.27659574,7.79617834395e-06,2.236068
68.7387387,-1.27659574,7.89808917197e-06,0
69.3693694,-1.27659574,7.89808917197e-06,0
70,-1.27659574,7.89808917197e-06,0
0,-1.70212766,8.66242038217e-07,29.74895
0.630630631,-1.70212766,8.15286624204e-07,10.81665
1.26126126,-1.70212766,,55.19058
1.89189189,-1.70212766,,79.5613
2.52252252,-1.70212766,,77.72387
3.15315315,-1.70212766,,83.95832
3.78378378,-1.70212766,,72.40856
4.41441441,-1.70212766,,50.31898
5.04504505,-1.70212766,,45.09989
5.67567568,-1.70212766,7.79617834395e-06,32.15587
6.30630631,-1.70212766,,67.74954
6.93693694,-1.70212766,,66.4003
7.56756757,-1.70212766,,66.7982
8.1981982,-1.70212766,,65.80274
8.82882883,-1.70212766,,69
9.45945946,-1.70212766,,72.83543
10.0900901,-1.70212766,,71.40728
10.7207207,-1.70212766,,72.03471
11.3513514,-1.70212766,,72.04165
11.981982,-1.70212766,,55.25396
12.6126126,-1.70212766,,37.33631
13.2432432,-1.70212766,,39.33192
13.8738739,-1.70212766,7.79617834395e-06,30.67572
14.5045045,-1.70212766,,46.67976
15.1351351,-1.70212766,,46.66905
15.7657658,-1.70212766,,40.37326
16.3963964,-1.70212766,,38.74274
17.027027,-1.70212766,7.79617834395e-06,11.74734
17.6576577,-1.70212766,7.79617834395e-06,12.8841
18.2882883,-1.70212766,7.79617834395e-06,28.4605
18.9189189,-1.70212766,7.79617834395e-06,25.35744
19.5495495,-1.70212766,7.79617834395e-06,14.42221
20.1801802,-1.70212766,7.79617834395e-06,19.72308
20.8108108,-1.70212766,7.79617834395e-06,25.07987
21.4414414,-1.70212766,7.79617834395e-06,29.73214
22.0720721,-1.70212766,7.79617834395e-06,33.51119
22.7027027,-1.70212766,7.79617834395e-06,28.08914
23.3333333,-1.70212766,7.79617834395e-06,24.10394
23.963964,-1.70212766,7.79617834395e-06,29
24.5945946,-1.70212766,7.79617834395e-06,26.92582
25.2252252,-1.70212766,7.79617834395e-06,16.76305
25.8558559,-1.70212766,7.79617834395e-06,21.61018
26.4864865,-1.70212766,7.79617834395e-06,16.30951
27.1171171,-1.70212766,7.79617834395e-06,14.03567
27.7477477,-1.70212766,7.79617834395e-06,10.63015
28.3783784,-1.70212766,7.79617834395e-06,19.84943
29.009009,-1.70212766,7.79617834395e-06,18.78829
29.6396396,-1.70212766,7.79617834395e-06,20.44505
30.2702703,-1.70212766,7.79617834395e-06,20.78461
30.9009009,-1.70212766,7.79617834395e-06,16.40122
31.5315315,-1.70212766,7.79617834395e-06,13.0767
32.1621622,-1.70212766,7.79617834395e-06,16.12452
32.7927928,-1.70212766,7.79617834395e-06,19.54482
33.4234234,-1.70212766,7.79617834395e-06,19.10497
34.0540541,-1.70212766,7.79617834395e-06,14.56022
34.6846847,-1.70212766,7.79617834395e-06,18.68154
35.3153153,-1.70212766,7.79617834395e-06,13.89244
35.9459459,-1.70212766,7.84713375796e-06,14.69694
36.5765766,-1.70212766,7.79617834395e-06,14.24781
